Column1,Column2,Column3
400,144,2
0,1521,2
100,121,2
196,625,2
625,361,2
25,841,2
81,4356,2
1225,3249,2
529,1024,2
169,676,2
25,361,2
676,49,2
196,625,2
100,256,2
0,64,2
196,0,2
9,729,2
196,1521,2
81,81,2
441,361,2
0,256,2
4,361,2
1936,841,2
3136,196,2
676,256,2
529,784,2
2304,100,2
1444,0,2
36,81,2
25,36,2
121,49,2
324,961,2
1369,2601,2
64,576,2
49,529,2
289,784,2
361,100,2
289,4,2
900,289,2
144,1521,2
400,1089,2
1681,9,2
676,961,2
25,576,2
576,100,2
1681,196,2
225,2116,2
16,1600,2
196,144,2
256,144,2
169,961,2
256,1024,2
196,196,2
49,25,2
900,256,2
225,441,2
729,289,2
676,841,2
81,1936,2
676,1156,2
1764,289,2
196,484,2
100,1296,2
25,841,2
196,49,2
36,1,2
25,0,2
1089,81,2
1521,25,2
9,144,2
0,4,2
441,1156,2
1,900,2
676,64,2
0,225,2
1225,196,2
256,676,2
25,729,2
289,196,2
1024,0,2
81,25,2
4,169,2
625,81,2
576,196,2
9,1369,2
144,1296,2
1444,400,2
729,100,2
1,144,2
121,36,2
1156,0,2
625,16,2
196,4,2
900,324,2
841,144,2
36,361,2
169,2209,2
256,1936,2
324,1296,2
169,1225,2
361,225,2
36,9,2
81,36,2
9,576,2
64,225,2
625,36,2
196,16,2
49,81,2
784,1,2
1156,361,2
9,64,2
64,64,2
289,64,2
625,81,2
100,121,2
729,25,2
25,16,2
4,1444,2
256,4900,2
25,2025,2
1089,0,2
361,100,2
4,25,2
196,4,2
900,196,2
144,2116,2
25,2916,2
625,1225,2
841,729,2
81,729,2
144,25,2
1681,400,2
1600,289,2
169,121,2
100,324,2
529,49,2
225,400,2
1,169,2
196,144,2
441,49,2
16,225,2
169,1089,2
81,400,2
121,0,2
81,4,2
16,0,2
441,9,2
225,81,2
9,81,2
121,576,2
961,1849,2
256,1521,2
16,324,2
529,0,2
961,4,2
25,441,2
1,961,2
289,225,2
144,36,2
169,9,2
25,529,2
529,441,2
169,1089,2
225,3364,2
9,1681,2
400,25,2
49,25,2
49,9,2
121,0,2
841,36,2
169,225,2
49,361,2
900,25,2
1225,1,2
81,9,2
81,225,2
1764,1681,2
1849,400,2
64,576,2
0,1369,2
169,841,2
16,841,2
400,529,2
4,0,2
400,529,2
1,324,2
121,9,2
225,169,2
576,1024,2
16,289,2
100,289,2
1156,676,2
576,576,2
0,484,2
81,81,2
900,16,2
256,169,2
0,576,2
196,1369,2
441,1225,2
0,576,2
16,576,2
289,324,2
289,1,2
25,1,2
4,196,2
324,289,2
81,324,2
81,625,2
36,576,2
784,225,2
225,100,2
1,64,2
81,64,2
441,169,2
49,484,2
9,361,2
900,25,2
1296,256,2
36,49,2
0,900,2
784,576,2
961,400,2
16,529,2
25,1,2
400,1024,2
0,576,2
484,144,2
1,784,2
784,144,2
196,1444,2
1,3481,2
484,1225,2
1024,441,2
121,1600,2
9,2304,2
289,1024,2
169,961,2
25,1600,2
1,484,2
529,36,2
484,576,2
64,1764,2
225,400,2
441,529,2
4,2601,2
25,3481,2
256,1849,2
484,25,2
9,256,2
49,81,2
196,16,2
144,100,2
81,1936,2
16,1849,2
361,400,2
169,121,2
1,25,2
361,400,2
900,1681,2
16,324,2
49,361,2
484,841,2
1600,900,2
196,1849,2
4,1521,2
441,361,2
225,361,2
196,576,2
64,36,2
289,1369,2
64,144,2
121,841,2
16,1296,2
576,625,2
121,841,2
4,900,2
576,81,2
1296,1600,2
169,169,2
25,361,2
529,576,2
441,441,2
0,576,2
16,169,2
784,169,2
900,529,2
225,361,2
361,49,2
841,256,2
144,1444,2
4,2601,2
49,2116,2
64,576,2
289,36,2
484,81,2
25,676,2
441,289,2
289,289,2
729,1681,2
1296,1369,2
256,625,2
4,289,2
324,144,2
1369,400,2
324,1936,2
9,3249,2
16,3136,2
16,2304,2
225,841,2
121,49,2
169,2116,2
196,1521,2
16,1,2
25,169,2
729,9,2
289,225,2
1,529,2
81,16,2
484,121,2
16,25,2
49,1,2
100,64,2
441,16,2
9,196,2
9,441,2
1089,49,2
1600,16,2
169,361,2
49,400,2
841,1,2
625,9,2
16,81,2
64,81,2
289,1,2
4,144,2
225,576,2
36,169,2
361,16,2
1,361,2
36,784,2
256,256,2
400,121,2
1,529,2
49,529,0
576,49,0
225,49,0
9,324,0
324,81,0
1024,100,0
225,81,0
25,0,0
400,1,0
484,9,0
0,64,0
0,256,0
400,49,0
289,121,0
49,841,0
16,784,0
361,169,0
144,225,0
25,676,0
9,289,0
324,9,0
49,81,0
9,196,0
961,1,0
1600,36,0
169,49,0
1,169,0
625,0,0
961,0,0
9,361,0
1,676,0
196,169,0
0,361,0
484,1225,0
0,625,0
841,36,0
121,144,0
100,676,0
49,144,0
484,1,0
25,25,0
0,64,0
484,4,0
625,9,0
16,225,0
25,361,0
576,81,0
324,225,0
4,784,0
400,324,0
2116,16,0
961,36,0
81,16,0
361,16,0
529,0,0
49,16,0
144,25,0
361,1,0
529,4,0
81,324,0
64,361,0
400,81,0
196,144,0
16,625,0
324,576,0
1681,225,0
144,400,0
64,1024,0
529,484,0
1521,9,0
0,9,0
225,25,0
169,0,0
16,1,0
1089,64,0
121,121,0
1089,25,0
121,81,0
1089,400,0
25,324,0
1369,49,0
400,25,0
0,16,0
676,1,0
1225,4,0
0,196,0
36,441,0
841,169,0
1089,49,0
0,225,0
144,256,0
3249,4,0
2704,1,0
81,100,0
36,81,0
841,49,0
144,256,0
36,4,0
225,289,0
361,400,0
625,900,0
1156,1444,0
100,961,0
400,441,0
169,529,0
64,441,0
676,121,0
361,81,0
16,289,0
441,256,0
2304,49,0
256,81,0
36,169,0
729,9,0
1849,100,0
1,64,0
100,4,0
576,16,0
289,25,0
576,196,0
144,256,0
841,100,0
361,121,0
100,441,0
64,441,0
1225,121,0
100,196,0
169,400,0
144,144,0
729,1,0
1,25,0
4,64,0
2025,4,0
2916,49,0
25,25,0
9,196,0
1369,49,0
1444,25,0
25,289,0
4,441,0
361,256,0
225,441,0
2209,841,0
36,441,0
900,100,0
4,196,0
484,324,0
289,64,0
1024,1,0
0,81,0
0,100,0
961,25,0
484,196,0
36,0,0
100,121,0
2025,144,0
841,289,0
25,484,0
729,225,0
1936,0,0
324,9,0
9,4,0
576,16,0
484,64,0
144,324,0
121,324,0
529,81,0
361,196,0
100,900,0
16,729,0
441,144,0
121,196,0
9,441,0
484,196,0
1600,25,0
169,144,0
4,256,0
729,25,0
1225,1,0
0,144,0
121,225,0
49,9,0
25,64,0
900,625,0
64,324,0
625,4,0
100,81,0
196,625,0
25,256,0
841,0,0
196,25,0
25,169,0
625,9,0
841,0,0
49,144,0
36,289,0
729,16,0
484,1,0
1,196,0
100,100,0
1369,81,0
1089,81,0
169,81,0
324,196,0
576,16,0
36,49,0
9,289,0
144,144,0
169,121,0
100,676,0
100,841,0
256,169,0
289,64,0
25,361,0
0,225,0
484,1,0
324,25,0
36,324,0
441,100,0
729,9,0
16,36,0
4,324,0
625,64,0
1156,9,0
25,324,0
36,484,0
100,81,0
25,100,0
324,529,0
36,361,0
441,36,0
169,64,0
1,324,0
169,81,0
729,4,0
64,25,0
49,81,0
64,36,0
361,64,0
16,225,0
36,625,0
1369,81,0
1681,9,0
169,361,0
100,441,0
1024,4,0
784,4,0
64,196,0
169,225,0
400,81,0
25,484,0
361,1225,0
36,441,0
400,81,0
4,324,0
64,529,0
196,64,0
225,4,0
9,144,0
9,121,0
676,0,0
361,25,0
9,256,0
324,100,0
1225,1,0
289,16,0
1,144,0
324,16,0
625,0,0
9,81,0
0,169,0
484,25,0
225,64,0
169,625,0
36,529,0
400,36,0
144,64,0
49,400,0
4,196,0
361,9,0
121,100,0
36,256,0
1024,9,0
1681,4,0
169,121,0
1,324,0
676,1,0
961,9,0
4,196,0
0,400,0
361,100,0
1,361,0
484,1225,0
25,529,0
289,16,0
0,144,0
169,576,0
144,144,0
784,0,0
64,64,0
1,144,0
529,0,0
576,4,0
0,289,0
16,289,0
841,4,0
484,9,0
49,225,0
361,100,0
1156,36,0
361,16,0
36,64,0
400,36,0
576,4,0
0,100,0
64,144,0
196,1,0
225,9,0
36,484,0
4,625,0
484,144,0
361,225,0
1,676,0
100,324,0
625,16,0
121,100,0
1,289,0
576,25,0
1156,1,0
49,121,0
16,324,0
400,16,0
784,0,0
4,324,0
4,529,0
196,144,0
0,289,0
529,961,0
16,361,0
484,1,0
169,25,0
0,169,0
144,16,0
441,0,0
16,144,0
1,256,0
400,25,0
625,36,0
9,441,0
64,361,0
1369,4,0
1369,25,0
169,121,0
196,196,0
841,0,0
256,0,0
1,196,0
225,289,0
441,100,0
25,289,0
256,576,0
36,289,0
81,100,0
256,169,0
400,49,0
25,9,0
121,0,0
4,400,0
324,900,0
1225,400,0
361,324,0
25,289,0
529,0,0
1024,144,0
49,9,0
0,4,0
576,1,0
484,49,0
25,361,0
0,400,0
784,9,2
361,25,2
81,289,2
0,1089,2
529,1156,2
100,1600,2
4,1369,2
121,289,2
484,49,2
81,289,2
36,256,2
625,121,2
576,576,2
25,256,2
9,16,2
1024,121,2
1225,324,2
121,169,2
121,1521,2
289,961,2
144,729,2
784,1764,2
25,2025,2
1225,1600,2
484,1296,2
100,9,2
625,1225,2
576,1225,2
0,49,2
1,225,2
784,625,2
625,625,2
16,484,2
256,225,2
841,36,2
64,1024,2
36,1369,2
81,1225,2
256,1849,2
1,1089,2
64,121,2
81,1,2
100,484,2
49,2209,2
4,1600,2
676,784,2
324,2809,2
16,6084,2
0,4225,2
256,1936,2
64,841,2
25,16,2
81,1225,2
484,576,2
81,256,2
100,2916,2
1764,3969,2
2601,1296,2
289,4,2
0,841,2
225,1849,2
289,1156,2
1,25,2
9,256,2
361,196,2
0,529,2
400,1225,2
4,64,2
784,36,2
324,484,2
121,2116,2
841,2025,2
784,1600,2
0,625,2
100,36,2
49,729,2
9,324,2
81,25,2
100,169,2
1600,144,2
1156,400,2
196,1089,2
441,900,2
529,169,2
25,121,2
100,361,2
576,49,2
729,225,2
81,9,2
100,9,2
625,25,2
529,625,2
169,1444,2
100,36,2
256,900,2
1,1444,2
225,729,2
729,100,2
3025,36,2
256,225,2
9,289,2
1600,1156,2
2601,3249,2
4,3600,2
49,961,2
576,225,2
1,900,2
2304,361,2
676,361,2
400,961,2
0,16,2
900,1600,2
64,2116,2
1936,2401,2
529,2704,2
441,1225,2
2809,400,2
2209,324,2
4,256,2
0,25,2
900,169,2
324,144,2
121,81,2
64,196,2
2025,16,2
841,441,2
9,196,2
400,9,2
529,256,2
576,900,2
1444,961,2
81,576,2
625,361,2
64,441,2
81,144,2
576,36,2
289,1,2
64,400,2
225,361,2
1849,4,2
361,1,2
0,81,2
1225,9,2
2916,9,2
144,49,2
144,81,2
144,64,2
49,196,2
625,1,2
49,16,2
1024,16,2
9,1,2
2209,841,2
400,1681,2
729,529,2
256,0,2
0,529,2
841,1681,2
1936,1024,2
121,0,2
0,529,2
900,576,2
1225,484,2
9,484,2
81,529,2
2601,196,2
2025,4,2
1,25,2
9,16,2
1089,64,2
361,900,2
16,256,2
256,256,2
576,1225,2
441,3721,2
1681,9216,2
25,9409,2
484,3721,2
256,400,2
289,0,2
729,49,2
625,49,2
64,25,2
36,81,2
1296,49,2
196,169,2
36,0,2
441,25,2
1849,484,2
361,441,2
64,25,2
961,36,2
900,576,2
64,2209,2
81,2401,2
676,625,2
529,49,2
144,529,2
81,1681,2
361,1089,2
81,289,2
196,100,2
0,16,2
361,256,2
25,4,2
1,576,2
2209,1369,2
4900,1296,2
729,324,2
9,441,2
1024,1681,2
1296,784,2
0,9,2
25,225,2
196,529,2
81,841,2
1521,900,2
225,900,2
121,1156,2
121,1024,2
576,784,2
121,361,2
900,36,2
16,9,2
16,0,2
529,64,2
729,225,2
16,1156,2
100,2116,2
1225,841,2
676,36,2
49,1296,2
484,900,2
1600,256,2
484,144,2
49,324,2
576,900,2
484,144,2
121,961,2
256,3249,2
225,2304,2
400,1225,2
4,1024,2
4,169,2
484,25,2
256,16,2
1,144,2
441,169,2
1681,576,2
400,36,2
81,1024,2
1369,1225,2
1764,169,2
0,25,2
289,25,2
4,529,2
1,729,2
676,225,2
64,0,2
576,49,2
25,900,2
576,1156,2
16,4,2
225,3844,2
16,4761,2
144,256,2
144,1156,2
841,3969,2
169,4761,2
81,2025,2
961,100,2
1296,81,2
225,784,2
289,676,2
1764,289,2
1225,256,2
36,81,2
196,4,2
1024,361,2
144,1369,2
36,1156,2
100,289,2
225,0,2
49,1764,2
36,4489,2
529,1296,2
625,16,2
9,100,2
4,81,2
400,1,2
49,81,2
196,1225,2
36,2209,2
1156,1089,2
400,576,2
0,169,2
256,100,2
1024,9,2
196,1681,2
49,2025,2
289,100,2
4,361,2
729,529,2
169,256,2
676,121,2
676,1,2
16,121,2
121,36,2
625,1,2
169,625,2
16,2116,2
576,1521,2
841,529,2
9,1,2
1,441,2
900,324,2
1296,1,2
81,900,2
121,1764,2
1521,225,2
841,100,2
144,441,2
289,256,2
4,49,2
441,324,2
900,1521,2
1,784,2
256,676,2
36,1444,2
49,1296,2
576,324,2
1156,36,2
81,324,2
49,81,2
729,121,2
529,961,2
36,2025,2
225,1225,2
900,169,2
289,289,2
64,576,2
784,0,2
1225,324,2
81,0,2
16,324,2
144,64,2
196,49,2
9,0,2
4,324,2
625,529,2
256,625,2
36,961,2
16,256,2
784,81,2
289,400,2
25,961,2
676,1849,2
1296,900,2
36,1,2
49,81,2
441,0,2
841,25,2
0,576,2
64,784,2
100,529,2
1,1089,2
361,1936,2
0,784,2
529,49,2
0,121,2
484,484,2
1,169,2
841,9,2
169,144,2
1,324,2
900,225,2
2304,289,2
576,1024,2
121,841,2
0,81,2
1089,64,2
1444,576,2
1,121,1
3136,196,1
5776,4,1
5184,1600,1
6241,1681,1
5184,961,1
625,1764,1
225,2401,1
49,784,1
324,121,1
3721,1296,1
2601,625,1
1,49,1
81,25,1
1089,1,1
625,36,1
3600,196,1
7744,225,1
1521,9,1
25,1,1
225,324,1
1681,324,1
256,225,1
625,676,1
64,225,1
5776,1156,1
8100,3969,1
7569,2116,1
5776,841,1
36,1225,1
16641,529,1
42849,9,1
21904,169,1
1764,1225,1
169,121,1
289,64,1
8836,25,1
13924,361,1
4761,0,1
144,256,1
841,81,1
900,1225,1
3025,441,1
19881,100,1
2809,1089,1
625,1849,1
7569,25,1
13456,324,1
529,121,1
3249,1089,1
729,625,1
256,1521,1
3721,4225,1
784,2916,1
3249,484,1
441,400,1
3481,576,1
1296,1,1
64,4,1
3025,729,1
1369,1296,1
2601,9,1
6889,324,1
361,9,1
2209,324,1
2209,16,1
3721,0,1
8464,121,1
6889,0,1
3136,1156,1
3025,1764,1
4624,1024,1
144,1444,1
6241,1600,1
5625,289,1
3481,36,1
14161,144,1
10000,25,1
2916,1521,1
16129,1444,1
1296,324,1
576,441,1
0,1296,1
676,441,1
10000,169,1
7056,1936,1
100,2601,1
3969,121,1
7225,324,1
13689,4,1
4761,289,1
2025,144,1
4096,256,1
25,1156,1
25,729,1
5776,1,1
2704,49,1
5625,900,1
4624,361,1
3136,1,1
5929,49,1
1936,169,1
16641,25,1
40401,169,1
12100,961,1
196,400,1
1369,64,1
729,49,1
7744,625,1
3969,1225,1
23104,25,1
64009,144,1
17956,4,1
1024,0,1
1024,576,1
169,144,1
5929,225,1
441,289,1
1681,625,1
4624,2916,1
23104,2809,1
1681,169,1
361,9,1
7744,961,1
9409,1296,1
121,100,1
625,36,1
11881,196,1
225,4,1
11236,169,1
3721,225,1
2401,400,1
2209,676,1
1681,0,1
1849,1024,1
36,900,1
900,16,1
4489,100,1
1024,2209,1
4096,1849,1
23104,1,1
12544,9,1
81,961,1
484,1600,1
4225,225,1
36,81,1
7056,100,1
3721,81,1
1296,529,1
5184,0,1
676,256,1
12996,64,1
23409,441,1
784,25,1
2916,121,1
1764,361,1
14400,529,1
2704,81,1
361,289,1
2401,25,1
1521,361,1
21316,900,1
6084,0,1
0,169,1
5929,361,1
12100,1764,1
400,1089,1
9409,1089,1
4,2916,1
3721,2500,1
81,676,1
676,324,1
5625,441,1
0,25,1
14161,225,1
14400,64,1
900,0,1
16,196,1
5476,121,1
3600,484,1
100,1089,1
4,16,1
100,16,1
2916,529,1
0,841,1
14161,1,1
12996,4,1
4,676,1
64,841,1
2809,81,1
441,121,1
256,256,1
4624,16,1
12100,361,1
729,1,1
10000,81,1
3136,169,1
30276,676,1
8100,1,1
81,196,1
625,1,1
4096,625,1
19600,4096,1
6400,3136,1
4624,841,1
3025,2025,1
2916,3721,1
361,576,1
841,169,1
6561,0,1
16129,484,1
9,81,1
11664,1,1
5329,169,1
81,121,1
361,49,1
2500,1,1
676,225,1
144,1,1
1936,1156,1
64,1089,1
8649,121,1
529,36,1
9216,225,1
7744,0,1
3249,441,1
8464,441,1
1089,729,1
16129,2916,1
22201,3136,1
324,625,1
2601,100,1
169,324,1
121,196,1
4096,1,1
1936,0,1
121,4,1
6724,81,1
16384,121,1
1764,225,1
1936,1444,1
529,1225,1
1024,1024,1
361,1936,1
961,900,1
9025,4,1
1156,25,1
12321,784,1
12544,121,1
25,400,1
2704,361,1
1024,0,1
3249,1,1
6889,100,1
25,9,1
10000,100,1
3249,49,1
0,64,1
1936,729,1
3364,784,1
3249,0,1
15876,144,1
1849,25,1
289,64,1
12769,121,1
17161,81,1
1156,196,1
25,729,1
576,1225,1
361,3249,1
6400,3249,1
3136,144,1
729,144,1
5625,121,1
5329,289,1
1225,64,1
7569,49,1
1600,625,1
144,961,1
49,25,1
529,4,1
1369,361,1
400,169,1
7056,1,1
2209,324,1
196,625,1
196,25,1
3481,49,1
25,196,1
729,841,1
1225,4,1
441,121,1
5329,289,1
6084,361,1
49,144,1
1296,100,1
0,196,1
484,64,1
3025,121,1
400,4,1
3844,81,1
1600,49,1
13456,100,1
1936,900,1
25,2704,1
7225,484,1
8649,1,1
144,529,1
100,961,1
7744,324,1
2500,1089,1
3364,3025,1
576,625,1
3249,36,1
484,121,1
17689,729,1
6724,49,1
196,25,1
2304,841,1
3025,676,1
4,49,1
16,529,1
1681,49,1
841,4,1
256,144,1
2116,1,1
1849,484,1
6561,256,1
21316,225,1
13456,324,1
1600,49,1
2601,576,1
4489,625,1
441,324,1
3844,2209,1
2209,1521,1
16900,1681,1
2809,2704,1
81,784,1
1369,36,1
289,144,1
5184,49,1
1849,324,1
4489,400,1
3481,169,1
484,1764,1
121,484,1
441,121,1
484,1849,1
484,2809,1
7744,169,1
11449,100,1
2025,144,1
6724,729,1
2809,225,1
6084,784,1
961,2704,1
6241,576,1
1936,289,1
361,121,1
4,441,1
2704,1681,1
3025,1369,1
169,729,1
3249,256,1
961,4,1
324,4,1
4624,289,1
3136,100,1
3721,1369,1
16641,2209,1
5041,4,1
729,144,1
5184,36,1
7056,25,1
196,36,1
1849,676,1
4356,256,1
10404,900,1
7396,1849,1
64,256,1
2116,81,1
1,1024,1
484,961,1
18225,36,1
17689,81,1
576,784,1
81,361,1
2401,1,1
16,81,1
1600,529,1
5929,361,1
30625,324,1
8464,1089,1
4,784,1
16,25,1
729,25,1
9025,484,1
7921,49,1
16,361,1
0,36,1
8281,1521,1
13225,361,1
5329,289,1
6724,49,1
10404,361,1
100,289,1
6561,36,1
729,576,1
3721,841,1
2601,100,1
121,625,1
36,121,1
1444,784,1
29929,16,1
46225,100,1
13456,81,1
4225,169,1
5929,1,1
529,289,1
16641,1156,1
1024,169,1
9025,16,1
3025,441,1
4,1600,1
1156,144,1
2116,16,1
169,324,1
100,900,1
4624,324,1
7225,576,1
784,1681,1
1369,900,1
9216,4,1
1156,1,1
5625,49,1
1681,729,1
2025,784,1
529,81,1
361,961,1
529,144,1
1764,0,1
1024,225,1
2401,121,1
1156,81,1
3364,1,1
81,729,1
1764,289,1
484,36,1
441,25,1
576,1024,0
9,484,0
361,4,0
121,225,0
256,441,0
1024,9,0
2500,169,0
9,256,0
121,961,0
900,25,0
1681,0,0
49,841,0
25,961,0
484,100,0
16,400,0
841,1444,0
16,400,0
1089,0,0
81,25,0
4,81,0
576,64,0
784,121,0
1,225,0
0,625,0
841,81,0
289,81,0
121,784,0
49,729,0
2025,4,0
1156,81,0
100,4,0
441,36,0
900,121,0
9,0,0
25,49,0
484,64,0
484,324,0
256,1,0
324,144,0
196,196,0
121,900,0
225,2025,0
4,1156,0
576,225,0
144,256,0
4,484,0
676,36,0
1849,1,0
121,289,0
9,676,0
1089,36,0
2209,4,0
144,361,0
16,676,0
625,169,0
49,441,0
625,1521,0
49,625,0
441,0,0
0,36,0
625,529,0
4,169,0
324,1,0
4,64,0
64,196,0
361,1,0
729,9,0
36,289,0
144,441,0
1681,16,0
1225,0,0
169,121,0
676,25,0
2116,121,0
729,81,0
16,9,0
169,144,0
196,529,0
400,1225,0
784,841,0
49,25,0
256,9,0
64,121,0
25,196,0
676,1,0
576,1,0
25,196,0
676,196,0
2116,36,0
484,169,0
1,361,0
441,16,0
1089,36,0
0,81,0
256,361,0
64,49,0
36,25,0
529,529,0
144,729,0
441,256,0
169,400,0
196,1156,0
9,484,0
1024,4,0
361,9,0
4,16,0
441,0,0
1089,9,0
64,36,0
16,64,0
196,9,0
289,4,0
25,324,0
1,484,0
1521,1,0
1764,4,0
256,256,0
324,361,0
1444,1,0
576,0,0
9,400,0
196,529,0
324,256,0
144,961,0
529,1681,0
64,484,0
289,81,0
64,361,0
64,289,0
289,0,0
169,1,0
36,169,0
81,169,0
1156,25,0
324,196,0
9,529,0
576,144,0
1225,0,0
100,36,0
0,100,0
400,1,0
256,0,0
289,144,0
196,144,0
289,1,0
169,0,0
121,256,0
0,256,0
576,25,0
225,121,0
1,441,0
256,144,0
1024,36,0
144,441,0
25,625,0
1444,36,0
2116,1,0
81,196,0
1,256,0
784,49,0
961,196,0
0,49,0
9,169,0
144,16,0
100,289,0
961,1369,0
0,576,0
729,36,0
4,256,0
144,784,0
289,196,0
961,36,0
25,441,0
1,441,0
729,9,0
484,0,0
16,196,0
81,169,0
1369,16,0
324,100,0
9,289,0
400,25,0
1849,36,0
289,1,0
9,49,0
900,49,0
841,81,0
400,441,0
484,400,0
576,64,0
400,16,0
400,121,0
25,144,0
1089,25,0
169,25,0
100,81,0
1024,49,0
3364,9,0
64,81,0
121,225,0
1849,121,0
3025,49,0
36,169,0
225,400,0
529,225,0
576,25,0
6889,36,0
441,196,0
1936,81,0
400,0,0
4489,36,0
144,361,0
3481,196,0
81,81,0
81,361,0
5041,441,0
2916,100,0
196,64,0
25,361,0
4624,529,0
1600,256,0
169,324,0
576,441,0
5929,81,0
1936,1,0
9,25,0
900,121,0
1444,4,0
169,16,0
676,0,0
484,25,0
289,36,0
1936,121,0
1764,196,0
324,144,0
441,100,0
289,225,0
9,324,0
2025,225,0
484,256,0
121,324,0
361,121,0
2601,25,0
196,100,0
144,169,0
324,49,0
576,9,0
324,36,0
484,49,0
441,16,0
225,121,0
1089,361,0
361,100,0
1024,1,0
625,100,0
64,361,0
100,196,0
1681,81,0
225,144,0
81,144,0
361,16,0
1225,25,0
0,324,0
64,289,0
1936,4,0
3249,0,0
25,144,0
49,196,0
1444,25,0
1849,49,0
1,324,0
9,324,0
529,169,0
225,441,0
2209,729,0
16,324,0
900,100,0
16,169,0
529,121,0
289,1,0
1024,1,0
25,121,0
25,81,0
961,4,0
625,81,0
16,289,0
256,121,0
2304,36,0
576,196,0
1,289,0
676,36,0
2116,4,0
196,81,0
1,100,0
841,16,0
676,49,0
400,256,0
484,144,0
361,16,0
225,100,0
400,256,0
36,49,0
900,0,0
289,81,0
1,225,0
1156,36,0
3136,9,0
144,196,0
100,289,0
1089,25,0
2304,4,0
9,121,0
324,144,0
289,81,0
1,400,0
2116,961,0
529,400,0
676,81,0
36,289,0
961,529,0
1,144,0
1521,16,0
169,121,0
4,196,0
841,81,0
1600,81,0
16,256,0
1,121,0
1089,1,0
961,16,0
0,196,0
169,81,0
3025,0,0
2025,1,0
81,49,0
324,16,0
1156,16,0
25,196,0
144,256,0
225,81,0
400,100,0
484,400,0
625,289,0
361,49,0
529,100,0
196,256,0
64,81,0
784,4,0
324,100,0
16,256,0
576,36,0
2209,0,0
64,121,0
225,256,0
225,100,0
484,121,0
289,324,0
196,225,0
784,36,0
361,196,0
625,676,0
36,400,0
1681,49,0
784,81,0
16,100,0
169,1,0
1089,0,0
9,121,0
256,196,0
196,16,0
841,9,0
16,169,0
25,121,0
2401,1,0
3721,0,0
144,144,0
9,169,0
1849,49,0
1681,100,0
9,289,0
100,144,0
361,484,0
484,121,0
2116,676,0
25,169,0
400,81,0
225,256,0
576,144,0
361,1,0
729,25,0
25,225,0
1,121,0
1296,9,0
576,121,0
0,256,0
576,25,0
2809,0,0
625,100,0
1,225,0
484,49,0
900,64,0
25,324,0
121,289,0
484,36,0
169,100,0
900,484,0
324,256,0
729,16,0
441,81,0
64,225,0
64,49,0
1225,9,0
256,169,0
9,256,0
1681,49,0
3249,64,0
64,361,0
225,169,0
529,36,0
1296,36,0
49,64,0
225,64,0
256,4,0
1,256,0
1521,961,0
100,484,0
900,100,0
25,289,0
484,484,0
169,144,0
1764,64,0
196,256,0
0,169,0
784,0,0
1024,16,0
0,256,0
9,169,0
1296,25,0
841,121,0
0,225,0
256,36,0
2209,0,0
841,16,0
16,81,0
529,16,0
1024,64,0
9,441,0
196,400,0
361,49,0
400,81,0
484,361,0
484,225,0
324,25,0
324,49,0
144,144,0
1,16,0
841,1,0
169,49,0
9,144,0
961,4,0
2500,0,0
49,196,0
121,361,0
361,169,0
256,324,0
529,900,0
169,484,0
961,64,0
196,256,0
784,576,0
25,169,0
1444,0,0
529,25,0
1,49,0
324,0,0
1156,0,0
4,169,0
225,196,0
225,9,0
784,36,0
4,361,0
25,225,0
3249,0,0
3844,0,0
289,121,0
144,100,0
1681,9,0
729,64,0
16,196,0
49,64,0
324,81,0
484,484,0
1681,576,0
4,144,0
361,100,0
289,324,0
400,169,0
484,25,0
625,81,0
16,289,0
81,121,0
1444,64,0
324,256,0
9,256,0
729,4,0
2601,4,0
121,81,0
144,169,0
256,16,0
441,81,0
256,484,0
144,324,0
729,36,0
289,225,0
841,625,0
169,225,0
1089,9,0
576,49,0
16,81,0
169,0,0
1156,4,0
64,225,0
9,169,0
1521,9,0
3025,16,0
64,144,0
81,169,0
1225,9,0
2500,81,0
81,484,0
9,289,0
576,100,0
64,400,0
1936,676,0
64,196,0
784,49,0
1,256,0
576,256,0
196,25,0
1296,25,0
1,225,0
49,169,0
676,36,0
676,121,0
36,289,0
4,49,0
1296,0,0
484,64,0
4,169,0
484,25,0
2304,4,0
529,144,0
9,121,0
676,9,0
841,49,0
100,400,0
256,324,0
441,36,0
400,144,0
324,361,0
121,81,0
729,1,0
361,81,0
100,196,0
36,16,0
1024,4,0
81,169,0
25,196,0
1225,9,0
2601,25,0
9,361,0
169,324,0
324,64,0
49,289,0
1089,784,0
225,361,0
1024,25,0
144,169,0
676,529,0
4,121,0
1849,1,0
361,49,0
9,64,0
484,1,0
1444,1,0
9,225,0
49,225,0
625,16,0
841,64,0
1,324,0
49,144,0
2809,0,0
2500,4,0
169,100,0
256,64,0
1369,36,0
256,196,0
49,196,0
169,36,0
361,64,0
529,361,0
1024,289,0
144,36,0
400,81,0
256,400,0
196,256,0
529,64,0
400,225,0
4,361,0
441,36,0
2209,0,0
256,100,0
49,169,0
729,4,0
2209,0,0
16,196,0
169,256,0
289,64,0
100,196,0
1089,625,0
400,289,0
729,36,0
144,289,0
900,784,0
25,256,0
1369,16,0
324,81,0
64,64,0
121,16,0
676,25,0
0,64,0
1,121,0
2500,4,0
4225,4,0
324,169,0
49,196,0
2209,25,0
2116,81,0
25,361,0
36,196,0
441,100,0
